country_code;year;gdp_value
LBY;1998;27249786142.0017
LBY;1999;35976714100.9056
LBY;2000;38270206950.41
LBY;2001;34110064452.1567
LBY;2002;20481889763.7795
LBY;2003;26265625000
LBY;2004;33122307692.3077
LBY;2005;47334148578.4164
LBY;2006;54961936662.6066
LBY;2007;67516236337.7158
LBY;2008;87140405361.2292
LBY;2009;63028320702.0343
LBY;2010;74773444900.5368
LBY;2011;34699395523.6073
LBY;2012;81873662518.8238
LBY;2013;65502870173.7831
LBY;2014;41142722414.3351
LBY;2015;27842131479.8726
LBY;2016;26197143268.1243
LBY;2017;37883243650.452
LBY;2018;52607888717.9487
LBY;2019;52091152228.3425
LIE;1970;90098330.6654471
LIE;1971;104888628.171944
LIE;1972;124941925.010473
LIE;1973;165930611.729019
LIE;1974;193983720.461869
LIE;1975;246387479.177159
LIE;1976;272493879.020643
LIE;1977;303496276.263782
LIE;1978;436918176.733781
LIE;1979;503180669.994587
LIE;1980;534701915.617354
LIE;1981;511658690.561043
LIE;1982;522090331.478107
LIE;1983;524034109.856605
LIE;1984;502617355.407073
LIE;1985;529078995.563876
LIE;1986;779365167.602424
LIE;1987;1052843347.63948
LIE;1988;1161757671.01756
LIE;1989;1120000916.92646
LIE;1990;1421466239.56234
LIE;1991;1484152022.3152
LIE;1992;1631197909.259
LIE;1993;1673104493.77369
LIE;1994;1948118227.68151
LIE;1995;2428461395.34884
LIE;1996;2504033252.42718
LIE;1997;2298410390.68421
LIE;1998;2479721340.8746
LIE;1999;2664026095.06058
LIE;2000;2483953102.79488
LIE;2001;2491822706.80256
LIE;2002;2688630822.53304
LIE;2003;3070691319.52179
LIE;2004;3454362685.96703
LIE;2005;3659251525.8593
LIE;2006;4000239272.61126
LIE;2007;4601299566.81106
LIE;2008;5081432924.0144
LIE;2009;4504549214.22663
LIE;2010;5082366478.08994
LIE;2011;5739977477.47748
LIE;2012;5456009384.66461
LIE;2013;6391735893.83968
LIE;2014;6657170923.37918
LIE;2015;6268391521.19701
LIE;2016;6237264055.20601
LIE;2017;6552858738.70214
LIE;2018;6876981286.43011
LTU;1995;7867140395.33705
LTU;1996;8382519637.46224
LTU;1997;10118631851.5322
LTU;1998;11239547690.9797
LTU;1999;10971583944.7561
LTU;2000;11524776866.6379
LTU;2001;12237388001.7264
LTU;2002;14259781159.0119
LTU;2003;18781721376.1985
LTU;2004;22627507451.5648
LTU;2005;26097677571.8373
LTU;2006;30183575103.5262
LTU;2007;39697891351.9431
LTU;2008;47797551587.8823
LTU;2009;37388122046.1496
LTU;2010;37138464732.9838
LTU;2011;43582248869.6143
LTU;2012;42943442157.7701
LTU;2013;46514471181.9327
LTU;2014;48574531941.9167
LTU;2015;41418872976.1196
LTU;2016;43018087237.5741
LTU;2017;47758736931.7801
LTU;2018;53722883091.3513
LTU;2019;54627411860.4705
LUX;1960;703925705.942958
LUX;1961;704145671.350213
LUX;1962;741509480.796284
LUX;1963;791140595.772755
LUX;1964;903158753.943622
LUX;1965;921600736.304026
LUX;1966;968440149.470951
LUX;1967;974721762.535327
LUX;1968;1066447130.82052
LUX;1969;1234878980.502
LUX;1970;1509155304.55829
LUX;1971;1572311184.48205
LUX;1972;1968733388.32371
LUX;1973;2701874353.136
LUX;1974;3295860604.8053
LUX;1975;3233432050.01645
LUX;1976;3544268547.54441
LUX;1977;3922895891.95273
LUX;1978;4884868707.57013
LUX;1979;5711458447.99119
LUX;1980;6232005793.90261
LUX;1981;5231808996.08866
LUX;1982;4764549708.635
LUX;1983;4683697830.37475
LUX;1984;4594891790.00279
LUX;1985;4738559684.76119
LUX;1986;6921264222.5031605
LUX;1987;8614215018.9087
LUX;1988;9750161272.62754
LUX;1989;10391504914.0049
LUX;1990;13229247947.8513
LUX;1991;14321878322.5044
LUX;1992;16065740276.0351
LUX;1993;16486900652.9851
LUX;1994;18325790933.2047
LUX;1995;21588170498.0843
LUX;1996;21776609771.987
LUX;1997;19731912494.3617
LUX;1998;20209122027.1171
LUX;1999;22235929043.2559
LUX;2000;21263514833.2412
LUX;2001;21272418791.9463
LUX;2002;23616328816.1114
LUX;2003;29557325056.4334
LUX;2004;34685281847.5292
LUX;2005;37347394602.6614
LUX;2006;42414308116.9239
LUX;2007;50888134410.0739
LUX;2008;55849686538.7432
LUX;2009;51370543206.4462
LUX;2010;53212476812.2957
LUX;2011;60004630234.4135
LUX;2012;56677961787.0717
LUX;2013;61739352212.3049
LUX;2014;66103853236.7572
LUX;2015;57744457954.7297
LUX;2016;60691483443.1221
LUX;2017;64181944722.7283
LUX;2018;70919958015.5247
LUX;2019;71104919108.1411
MAC;1982;1130457130.00739
MAC;1983;1121486562.52512
MAC;1984;1292281653.68246
MAC;1985;1348827324.09861
MAC;1986;1517496131.38322
MAC;1987;1941246972.45874
MAC;1988;2269233639.28065
MAC;1989;2683254708.17411
MAC;1990;3220920084.77746
MAC;1991;3735117374.41125
MAC;1992;4879018601.90911
MAC;1993;5625533410.31176
MAC;1994;6265844252.10105
MAC;1995;6996034036.99892
MAC;1996;7122539666.59972
MAC;1997;7211264780.00828
MAC;1998;6742367273.27418
MAC;1999;6490571703.85015
MAC;2000;6720492405.83611
MAC;2001;6811227982.82193
MAC;2002;7322677820.10108
MAC;2003;8195033162.12038
MAC;2004;10585624890.9277
MAC;2005;12092222041.9168
MAC;2006;14789661809.1834
MAC;2007;18340447242.9971
MAC;2008;20917444919.6394
MAC;2009;21475520709.3922
MAC;2010;28123640998.7253
MAC;2011;36709860068.3445
MAC;2012;43031577366.4251
MAC;2013;51552075901.5183
MAC;2014;55347998647.8196
MAC;2015;45361678146.5247
MAC;2016;45387299721.0792
MAC;2017;50751059058.0613
MAC;2018;55084050789.7182
MAC;2019;53859116535.5306
MDG;1960;673081724.076322
MDG;1961;699161943.857103
MDG;1962;739286906.851553
MDG;1963;759345862.971331
MDG;1964;802482182.924192
MDG;1965;833563472.162352
MDG;1966;900264583.688205
MDG;1967;956436931.142347
MDG;1968;1031669636.36116
MDG;1969;1056391054.5386
MDG;1970;1111859569.7715
MDG;1971;1199507629.99179
MDG;1972;1341590681.58511
MDG;1973;1653062347.36254
MDG;1974;1917508190.04689
MDG;1975;2283049233.28758
MDG;1976;2181844193.9254
MDG;1977;2358930406.42896
MDG;1978;2669755115.50569
MDG;1979;3463565881.42486
MDG;1980;5201818349.00282
MDG;1981;4759333969.85141
MDG;1982;4784977348.97042
MDG;1983;4686457013.0577
MDG;1984;3905938480.82352
MDG;1985;3802557894.90614
MDG;1986;4347989798.83436
MDG;1987;3212900560.80991
MDG;1988;3189456961.27972
MDG;1989;3175638332.5404
MDG;1990;3931334870.74964
MDG;1991;3254713056.02171
MDG;1992;3714967007.18602
MDG;1993;4063298919.2868
MDG;1994;3522226902.75861
MDG;1995;3838101052.21232
MDG;1996;4931861239.07864
MDG;1997;4262965281.5836
MDG;1998;4401967499.25594
MDG;1999;4277903780.29131
MDG;2000;4629247090.97816
MDG;2001;5438332738.10373
MDG;2002;5351701534.15801
MDG;2003;6372498719.84613
MDG;2004;5064732715.72615
MDG;2005;5859269849.14523
MDG;2006;6395712392.23682
MDG;2007;8524620739.24074
MDG;2008;10725137477.9995
MDG;2009;9616879920.50734
MDG;2010;9982711030.26388
MDG;2011;11551821062.3334
MDG;2012;11578978052.8789
MDG;2013;12423557906.9182
MDG;2014;12522959157.2295
MDG;2015;11323023786.5698
MDG;2016;11848615018.4137
MDG;2017;13176313233.1978
MDG;2018;13853433947.6241
MDG;2019;14114631280.6774
MWI;1960;162956740.865183
MWI;1961;174576508.469831
MWI;1962;183116337.673247
MWI;1963;190816183.676326
MWI;1964;194736105.277894
MWI;1965;229455410.891782
MWI;1966;260394792.104158
MWI;1967;269814968.240817
MWI;1968;245169806.792272
MWI;1969;265810632.425297
MWI;1970;290531621.264851
MWI;1971;365386929.835119
MWI;1972;406062874.251497
MWI;1973;444281703.893568
MWI;1974;548621017.593913
MWI;1975;613220652.928919
MWI;1976;670317634.173056
MWI;1977;806290840.624654
MWI;1978;949034016.830627
MWI;1979;1058269065.98115
MWI;1980;1237655461.1501
MWI;1981;1237685691.94683
MWI;1982;1180104216.01137
MWI;1983;1223186840.31324
MWI;1984;1208008985.42522
MWI;1985;1131347798.26653
MWI;1986;1183654827.79002
MWI;1987;1183094127.76747
MWI;1988;1379924257.21313
MWI;1989;1590215582.53307
MWI;1990;1880771556.30474
MWI;1991;2203545856.66893
MWI;1992;1799517081.56412
MWI;1993;2070636935.58644
MWI;1994;1181802596.03498
MWI;1995;1397457932.30697
MWI;1996;2281034131.36493
MWI;1997;2663234933.89767
MWI;1998;1750584265.28754
MWI;1999;1775921718.10534
MWI;2000;1743506531.32652
MWI;2001;1716502862.2954
MWI;2002;3495748397.63025
MWI;2003;3208837077.25069
MWI;2004;3476094498.87517
MWI;2005;3655909664.1423
MWI;2006;3998020176.67364
MWI;2007;4432937045.79897
MWI;2008;5321012192.33619
MWI;2009;6191127665.1963
MWI;2010;6959655570.89098
MWI;2011;8004000737.30717
MWI;2012;6028487928.83351
MWI;2013;5518880768.57955
MWI;2014;6047813437.31804
MWI;2015;6373212640.84604
MWI;2016;5433040159.88747
MWI;2017;6303292264.18905
MWI;2018;6917301908.62757
MWI;2019;7666704427.00915
MYS;1960;1916241996.60264
MYS;1961;1901868548.28172
MYS;1962;2001502678.6881
MYS;1963;2510126747.68065
MYS;1964;2674441395.53116
MYS;1965;2956356984.18921
MYS;1966;3143538481.64119
MYS;1967;3188945511.56409
MYS;1968;3330393309.81315
MYS;1969;3664575983.27453
MYS;1970;3864170913.36731
MYS;1971;4244340333.51899
MYS;1972;5043268548.73032
MYS;1973;7662996766.66803
MYS;1974;9496074114.07918
MYS;1975;9298800799.46702
MYS;1976;11050125904.9418
MYS;1977;13139397879.1695
MYS;1978;16358376511.2263
MYS;1979;21213672089.1976
MYS;1980;24488033442.0506
MYS;1981;25004557093.8761
MYS;1982;26804401815.5348
MYS;1983;30346788437.5135
MYS;1984;33943505717.6993
MYS;1985;31200161095.4491
MYS;1986;27734562640.4277
MYS;1987;32181695507.2234
MYS;1988;35271880250.4964
MYS;1989;38848567631.4235
MYS;1990;44024178343.0071
MYS;1991;49143148094.2683
MYS;1992;59167550162.956
MYS;1993;66894837030.4184
MYS;1994;74478356957.7808
MYS;1995;88705342902.7113
MYS;1996;100855393910.486
MYS;1997;100005323301.867
MYS;1998;72167498980.8398
MYS;1999;79148421052.6316
MYS;2000;93789736842.1053
MYS;2001;92783947368.4211
MYS;2002;100845526315.789
MYS;2003;110202368421.053
MYS;2004;124749473684.211
MYS;2005;143534102611.497
MYS;2006;162691238209.476
MYS;2007;193547824063.3
MYS;2008;230813897715.69
MYS;2009;202257625195.063
MYS;2010;255016609232.871
MYS;2011;297951960784.314
MYS;2012;314443149443.149
MYS;2013;323277158906.979
MYS;2014;338061963396.376
MYS;2015;301354803994.367
MYS;2016;301255380276.258
MYS;2017;319112136545.438
MYS;2018;358715057123.739
MYS;2019;364681367531.684
MDV;1980;42463576.1589404
MDV;1981;44781456.9536424
MDV;1982;47935843.7935844
MDV;1983;57829787.2340426
MDV;1984;109503546.099291
MDV;1985;127154929.577465
MDV;1986;141902097.902098
MDV;1987;141268980.477223
MDV;1988;168610478.359909
MDV;1989;189535398.230089
MDV;1990;215089005.235602
MDV;1991;244468292.682927
MDV;1992;284853358.561968
MDV;1993;322326642.335766
MDV;1994;355884383.08887
MDV;1995;398988954.970263
MDV;1996;450382327.952421
MDV;1997;508223602.378929
MDV;1998;540096397.621071
MDV;1999;589239753.610875
MDV;2000;624337145.284622
MDV;2001;870179738.562091
MDV;2002;897031250
MDV;2003;1052121054.6875
MDV;2004;1226829562.5
MDV;2005;1163362437.5
MDV;2006;1575200390.625
MDV;2007;1868383460.9375
MDV;2008;2271646187.5
MDV;2009;2345294875
MDV;2010;2588176054.6875
MDV;2011;2774351760.03287
MDV;2012;2886170571.69634
MDV;2013;3295011381.75405
MDV;2014;3697351594.22359
MDV;2015;4109447297.00709
MDV;2016;4379115587.82957
MDV;2017;4754352301.4104
MDV;2018;5299773145.08744
MDV;2019;5642179170.45898
MLI;1967;275494520.141999
MLI;1968;343771964.662167
MLI;1969;339913833.096246
MLI;1970;359772363.262207
MLI;1971;430096738.369216
MLI;1972;486617332.387405
MLI;1973;563683660.31194
MLI;1974;538747268.333356
MLI;1975;830710615.179954
MLI;1976;939227993.66396
MLI;1977;1049838492.55759
MLI;1978;1222702356.10946
MLI;1979;1595423285.64659
MLI;1980;1759690811.60699
MLI;1981;1538972158.1782
MLI;1982;1333754034.23489
MLI;1983;1297765448.50498
MLI;1984;1232932008.13719
MLI;1985;1392195933.33971
MLI;1986;1852163474.54664
MLI;1987;2090629722.63611
MLI;1988;2169040741.55896
MLI;1989;2181821902.43953
MLI;1990;2681912030.49384
MLI;1991;2724131545.16958
MLI;1992;2830673388.82429
MLI;1993;2818280876.07615
MLI;1994;2081846482.74771
MLI;1995;2706425298.36818
MLI;1996;2780422212.26995
MLI;1997;2697105694.07956
MLI;1998;2920358586.75234
MLI;1999;3439463140.35541
MLI;2000;2954129565.82965
MLI;2001;3465305993.47783
MLI;2002;3889758023.73699
MLI;2003;4703504466.53245
MLI;2004;5444474268.42491
MLI;2005;6247496491.29462
MLI;2006;6905876385.35306
MLI;2007;8145694631.88354
MLI;2008;9798741073.85509
MLI;2009;10190945007.299
MLI;2010;10689167195.3375
MLI;2011;12995074801.061
MLI;2012;12441946098.4018
MLI;2013;13242680704.5961
MLI;2014;14364859445.8846
MLI;2015;13104802016.2041
MLI;2016;14025944550.3788
MLI;2017;15365627045.0866
MLI;2018;17070758732.1991
MLI;2019;17279566718.6087
MLT;1970;250721821.553678
MLT;1971;264579879.784878
MLT;1972;295118249.324933
MLT;1973;345602025.375393
MLT;1974;376094108.475331
MLT;1975;474620439.58496
MLT;1976;527936988.791275
MLT;1977;625573345.532174
MLT;1978;793675169.878579
MLT;1979;1001300838.32335
MLT;1980;1250242107.87969
MLT;1981;1243469360.56838
MLT;1982;1234518125
MLT;1983;1165771369.00625
MLT;1984;1101828568.76804
MLT;1985;1117835285.50512
MLT;1986;1435079200.34957
MLT;1987;1751247763.41948
MLT;1988;2019474244.19359
MLT;1989;2118574772.11136
MLT;1990;2547163582.33149
MLT;1991;2750041434.26295
MLT;1992;3021910216.71827
MLT;1993;2709178326.78271
MLT;1994;2998570146.54095
MLT;1995;3720400496.11451
MLT;1996;3822882839.29297
MLT;1997;3793418472.20321
MLT;1998;4010571271.3657
MLT;1999;4121350758.88841
MLT;2000;4069515556.78692
MLT;2001;4088368961.75836
MLT;2002;4470446352.32569
MLT;2003;5448415539.81248
MLT;2004;6098092511.83004
MLT;2005;6416184235.8384
MLT;2006;6778324087.13818
MLT;2007;7925371458.80527
MLT;2008;9090406749.5267
MLT;2009;8696366868.92276
MLT;2010;9035932177.77961
MLT;2011;9638916472.1536
MLT;2012;9462238256.97848
MLT;2013;10551661220.181
MLT;2014;11626281449.5909
MLT;2015;11091434435.2345
MLT;2016;11665231192.2959
MLT;2017;13146963159.1185
MLT;2018;14750790658.4025
MLT;2019;14989415684.1203
MHL;1981;31020000
MHL;1982;34918000
MHL;1983;41749000
MHL;1984;45144000
MHL;1985;43879000
MHL;1986;55989000
MHL;1987;62983000
MHL;1988;70688000
MHL;1989;72798000
MHL;1990;78476000
MHL;1991;82507000
MHL;1992;91063000
MHL;1993;99461000
MHL;1994;108071000
MHL;1995;120230000
MHL;1996;110858000
MHL;1997;110705600
MHL;1998;112279400
MHL;1999;114326300
MHL;2000;115347500
MHL;2001;122824000
MHL;2002;131738200
MHL;2003;131398500
MHL;2004;133806400
MHL;2005;141922500
MHL;2006;145474100
MHL;2007;153884600
MHL;2008;153135800
MHL;2009;151772600
MHL;2010;162164700
MHL;2011;174332100
MHL;2012;182874800
MHL;2013;187707400
MHL;2014;184689500
MHL;2015;184599600
MHL;2016;200558400
MHL;2017;212881000
MHL;2018;221278000
MRT;1961;159213462.493589
MRT;1962;164271590.835566
MRT;1963;168186331.271262
MRT;1964;224495789.265476
MRT;1965;255340526.745302
MRT;1966;266533659.162216
MRT;1967;282615367.46488
MRT;1968;311396000.321084
MRT;1969;295062138.067838
MRT;1970;309405316.058955
MRT;1971;335569088.717833
MRT;1972;391669449.25347
MRT;1973;493237544.352934
MRT;1974;613010958.14599
MRT;1975;703378653.350029
MRT;1976;775046377.591752
MRT;1977;799029666.591345
MRT;1978;804629876.770723
MRT;1979;951900945.200283
MRT;1980;1047924649.11779
MRT;1981;1105495368.38146
MRT;1982;1108776010.25575
MRT;1983;1165170625.65959
MRT;1984;1074373735.45291
MRT;1985;1009723326.31752
MRT;1986;1186628778.51236
MRT;1987;1344665270.68865
MRT;1988;1414951854.05644
MRT;1989;1450647019.20509
MRT;1990;1506914407.82331
MRT;1991;2133693477.88416
MRT;1992;2164292208.16528
MRT;1993;1847350611.72458
MRT;1994;1944876755.00708
MRT;1995;2091731420.68923
MRT;1996;2132081881.91398
MRT;1997;2072001066.8212
MRT;1998;2032345831.83005
MRT;1999;1985924386.91448
MRT;2000;1779521109.91268
MRT;2001;1746064718.79169
MRT;2002;1777058592.98812
MRT;2003;2051147606.73687
MRT;2004;2362501023.24249
MRT;2005;2936019525.60241
MRT;2006;4008583967.92519
MRT;2007;4328063511.13524
MRT;2008;5138471610.16598
MRT;2009;4725200357.55624
MRT;2010;5628882266.37767
MRT;2011;6764635686.79345
MRT;2012;6728208836.22143
MRT;2013;7223063169.72749
MRT;2014;6592537781.81518
MRT;2015;6166857628.62212
MRT;2016;6398744505.08129
MRT;2017;6758390728.71734
MRT;2018;7049169770.86399
MRT;2019;7600656943.97506
MUS;1976;704033525.405972
MUS;1977;823634464.910024
MUS;1978;1015365145.29554
MUS;1979;1211141231.11555
MUS;1980;1131788191.50736
MUS;1981;1142393554.52358
MUS;1982;1078408829.616
MUS;1983;1090276947.25872
MUS;1984;1040557089.33864
MUS;1985;1076121094.38239
MUS;1986;1462900255.4506
MUS;1987;1880852914.22714
MUS;1988;2134517067.65295
MUS;1989;2181930254.82301
MUS;1990;2653480001.34558
MUS;1991;2856890680.60285
MUS;1992;3224267547.80508
MUS;1993;3263368410.01813
MUS;1994;3558137040.37772
MUS;1995;4040345933.2923
MUS;1996;4421943910.49749
MUS;1997;4187367601.73431
MUS;1998;4169664285.38681
MUS;1999;4343710332.80658
MUS;2000;4663313620.01707
MUS;2001;4613630622.77501
MUS;2002;4841310239.63687
MUS;2003;5816553826.85519
MUS;2004;6578844486.06288
MUS;2005;6488750452.60067
MUS;2006;7028803365.70151
MUS;2007;8150138757.15741
MUS;2008;9990370016.30771
MUS;2009;9128843109.15588
MUS;2010;10003670690.3497
MUS;2011;11518393367.2403
MUS;2012;11668685524.1265
MUS;2013;12129642296.4425
MUS;2014;12803445933.5894
MUS;2015;11692287066.381
MUS;2016;12232463655.5727
MUS;2017;13259351418.4459
MUS;2018;14181951058.5129
MUS;2019;14048430518.5561
MEX;1960;13040000000
MEX;1961;14160000000
MEX;1962;15200000000
MEX;1963;16960000000
MEX;1964;20080000000
MEX;1965;21840000000
MEX;1966;24320000000
MEX;1967;26560000000
MEX;1968;29360000000
MEX;1969;32480000000
MEX;1970;35520000000
MEX;1971;39200000000
MEX;1972;45200000000
MEX;1973;55280000000
MEX;1974;72000000000
MEX;1975;88000000000
MEX;1976;89025974025.974
MEX;1977;81814159292.0354
MEX;1978;102500000000
MEX;1979;134561403508.772
MEX;1980;205139086956.522
MEX;1981;263959336734.694
MEX;1982;184609157801.418
MEX;1983;156159198584.513
MEX;1984;184261495828.367
MEX;1985;195219789801.479
MEX;1986;134550096436.744
MEX;1987;147540738281.817
MEX;1988;181611549975.804
MEX;1989;221400669713.589
MEX;1990;261253582805.945
MEX;1991;313142768453.485
MEX;1992;363157598242.27
MEX;1993;500736065605.341
MEX;1994;527813238126.278
MEX;1995;360073909243.855
MEX;1996;410975595310.156
MEX;1997;500413483109.175
MEX;1998;526502129378.284
MEX;1999;600232874042.927
MEX;2000;707906744574.644
MEX;2001;756706300589.791
MEX;2002;772106378935.377
MEX;2003;729336319677.449
MEX;2004;782240601984.76
MEX;2005;877476221382.101
MEX;2006;975387131716.089
MEX;2007;1052696282278.87
MEX;2008;1109989063586.62
MEX;2009;900045350649.351
MEX;2010;1057801295584.05
MEX;2011;1180489601957.61
MEX;2012;1201089987015.45
MEX;2013;1274443084716.57
MEX;2014;1315351183524.54
MEX;2015;1171867608197.72
MEX;2016;1078490651625.31
MEX;2017;1158913035796.37
MEX;2018;1222348807283.2
MEX;2019;1268870527160.03
FSM;1983;106500000
FSM;1986;112210000
FSM;1987;116700000
FSM;1988;124700000
FSM;1989;135200000
FSM;1990;147200000
FSM;1991;166200000
FSM;1992;178100000
FSM;1993;198400000
FSM;1994;202500000
FSM;1995;221575300
FSM;1996;218534700
FSM;1997;206626300
FSM;1998;218873100
FSM;1999;220140500
FSM;2000;233271800
FSM;2001;240970900
FSM;2002;242517200
FSM;2003;245432900
FSM;2004;240236000
FSM;2005;250281900
FSM;2006;253541900
FSM;2007;256787200
FSM;2008;263145100
FSM;2009;280284600
FSM;2010;296944100
FSM;2011;311301600
FSM;2012;327248700
FSM;2013;317214400
FSM;2014;319271200
FSM;2015;316489900
FSM;2016;332265200
FSM;2017;366666800
FSM;2018;401932300
MDA;1995;1752979926.41489
MDA;1996;1695122173.91304
MDA;1997;1930081168.83117
MDA;1998;1698717504.65549
MDA;1999;1170782957.37443
MDA;2000;1288429391.79951
MDA;2001;1480673594.05602
MDA;2002;1661818168.4226
MDA;2003;1980907434.76826
MDA;2004;2598249555.89984
MDA;2005;2988348836.471
MDA;2006;3408244549.19999
MDA;2007;4401189466.14058
MDA;2008;6054849884.52656
MDA;2009;5439422031.39627
MDA;2010;6974960345.3712
MDA;2011;8414360656.29632
MDA;2012;8709165249.26928
MDA;2013;9496684701.43325
MDA;2014;9510219299.49557
MDA;2015;7745231660.33425
MDA;2016;8071480540.86068
MDA;2017;9669759987.02633
MDA;2018;11456717193.2501
MDA;2019;11968713370.4969
MCO;1970;293073868.023221
MCO;1971;327651487.962757
MCO;1972;402460333.237637
MCO;1973;523552815.119127
MCO;1974;563939670.704419
MCO;1975;711922994.225545
MCO;1976;735339911.935065
MCO;1977;811250927.388998
MCO;1978;1000535735.38751
MCO;1979;1209898293.46372
MCO;1980;1378130995.65913
MCO;1981;1205166025.51592
MCO;1982;1143229071.77943
MCO;1983;1092551781.01486
MCO;1984;1037314956.25083
MCO;1985;1082851076.52158
MCO;1986;1515209588.2378
MCO;1987;1839095595.25655
MCO;1988;2000674667.08261
MCO;1989;2010116851.20284
MCO;1990;2481316053.85316
MCO;1991;2480497538.54794
MCO;1992;2737067001.75938
MCO;1993;2574440022.97964
MCO;1994;2720297793.28662
MCO;1995;3130270895.13587
MCO;1996;3137848801.03606
MCO;1997;2840182220.99117
MCO;1998;2934578821.10938
MCO;1999;2906009307.6651
MCO;2000;2647883815.57966
MCO;2001;2718868306.01093
MCO;2002;2968987019.23077
MCO;2003;3601321064.55266
MCO;2004;4137913500
MCO;2005;4203084193.50827
MCO;2006;4582988332.70606
MCO;2007;5867916780.72817
MCO;2008;6476490405.74191
MCO;2009;5451653237.01028
MCO;2010;5367625613.15127
MCO;2011;6088808463.25167
MCO;2012;5743029680.07195
MCO;2013;6555983530.34932
MCO;2014;7069616048.89066
MCO;2015;6261622101.40908
MCO;2016;6472990923.1791
MCO;2017;6431314957.07185
MCO;2018;7188238072.74445
MNG;1981;2310099100
MNG;1982;2552401933.33333
MNG;1983;2725736633.33333
MNG;1984;2098734600
MNG;1985;2186505475
MNG;1986;2896178866.66667
MNG;1987;3020611600
MNG;1988;3204461566.66667
MNG;1989;3576966800
MNG;1990;2560785660
MNG;1991;2379018326.31579
MNG;1992;1317611863.84977
MNG;1993;768401634.154573
MNG;1994;925817092.217484
MNG;1995;1452165005.2384
MNG;1996;1345719472.35883
MNG;1997;1180934202.83801
MNG;1998;1124440248.9783
MNG;1999;1057408588.68269
MNG;2000;1136896123.61298
MNG;2001;1267997934.3125
MNG;2002;1396555719.97409
MNG;2003;1595297355.78349
MNG;2004;1992066808.09598
MNG;2005;2523471532.01083
MNG;2006;3414055566.1138
MNG;2007;4234999823.30839
MNG;2008;5623216448.86852
MNG;2009;4583850367.88972
MNG;2010;7189481824.07288
MNG;2011;10409797649.3063
MNG;2012;12292770631.1967
MNG;2013;12582122604.1921
MNG;2014;12226514722.0861
MNG;2015;11749620619.5962
MNG;2016;11186734674.3847
MNG;2017;11425755279.5395
MNG;2018;13108769495.7425
MNG;2019;13996719329.4097
MNE;2000;984297589.359934
MNE;2001;1159869245.92513
MNE;2002;1284685050.52413
MNE;2003;1707710053.14938
MNE;2004;2073234417.68066
MNE;2005;2257174480.78597
MNE;2006;2721903148.91482
MNE;2007;3680711743.77224
MNE;2008;4545674527.61096
MNE;2009;4159330369.5471
MNE;2010;4142931812.77707
MNE;2011;4544575151.98546
MNE;2012;4087561649.51236
MNE;2013;4464502433.55448
MNE;2014;4587741791.10639
MNE;2015;4053097851.44823
MNE;2016;4373958353.52982
MNE;2017;4844606145.7683
MNE;2018;5504255213.57871
MNE;2019;5542577964.98146
MAR;1960;2037150716.33238
MAR;1961;2025689536.60705
MAR;1962;2379606422.29029
MAR;1963;2657247327.3392
MAR;1964;2798339768.79755
MAR;1965;2948325264.30195
MAR;1966;2876395613.08171
MAR;1967;3046339294.53611
MAR;1968;3271415867.99723
MAR;1969;3651615453.01848
MAR;1970;3956328426.04486
MAR;1971;4356633663.36634
MAR;1972;5074117544.77482
MAR;1973;6242177798.33938
MAR;1974;7675408485.51421
MAR;1975;8984824182.60333
MAR;1976;9584323309.12136
MAR;1977;11049896742.3889
MAR;1978;13236854105.1672
MAR;1979;15912133569.2852
MAR;1980;21728770055.3777
MAR;1981;17788171722.4446
MAR;1982;17692341358.1272
MAR;1983;16251460689.3254
MAR;1984;14824728528.4604
MAR;1985;14991283215.7408
MAR;1986;19462175321.8224
MAR;1987;21765261041.7265
MAR;1988;25705296183.5037
MAR;1989;26314220188.0257
MAR;1990;30180108561.9305
MAR;1991;32285388165.2999
MAR;1992;33711069430.78
MAR;1993;31655473663.8348
MAR;1994;35604137422.5796
MAR;1995;39030285468.3841
MAR;1996;43161452678.4383
MAR;1997;39147844526.0838
MAR;1998;41806219378.6181
MAR;1999;41632027599.8531
MAR;2000;38857251336.3448
MAR;2001;39459581217.3759
MAR;2002;42236836820.6152
MAR;2003;52064058833.9739
MAR;2004;59626020162.3816
MAR;2005;62343022650.8742
MAR;2006;68640825480.9223
MAR;2007;79041294874.4553
MAR;2008;92507257783.5697
MAR;2009;92897320375.8176
MAR;2010;93216746661.5977
MAR;2011;101370474295.109
MAR;2012;98266306615.3632
MAR;2013;106825649872.108
MAR;2014;110081248587.369
MAR;2015;101179808076.36
MAR;2016;103311649248.024
MAR;2017;109682728023.112
MAR;2018;118096227400.092
MAR;2019;119700325461.938
MOZ;1991;3633406064.83095
MOZ;1992;2588625092.53848
MOZ;1993;2676425527.06841
MOZ;1994;2742148398.93479
MOZ;1995;2843489764.65219
MOZ;1996;3856799844.1609
MOZ;1997;4648832184.06736
MOZ;1998;5263877520.08489
MOZ;1999;5976408043.77265
MOZ;2000;5656473652.41147
MOZ;2001;5398568543.63492
MOZ;2002;5677003239.29386
MOZ;2003;6303391143.83386
MOZ;2004;7631120533.36168
MOZ;2005;8542070109.70903
MOZ;2006;9176889070.42298
MOZ;2007;10450843291.2931
MOZ;2008;12556195188.5962
MOZ;2009;11914471497.1492
MOZ;2010;11104648673.0016
MOZ;2011;14381552432.9494
MOZ;2012;16350804543.0515
MOZ;2013;16974320551.0213
